unique_key,created_date,complaint_type,descriptor,borough,community_district,resolution_description,latitude,longitude
62098338,2024-08-12,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.790069985306815,-73.94785237651924
62101161,2024-08-12,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,,40.80532107929155,-73.95100467942044
62102659,2024-08-12,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.71522101949389,-74.01124027078625
62109360,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.84420284661012,-73.93966698965016
62109361,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.816830679712076,-73.9413428472214
62113615,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.86469631074918,-73.91964085784689
62112133,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 01,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.70631454318965,-74.00789527127772
62108040,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.80416458637538,-73.94878770353772
62109363,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.825706319611776,-73.93983190452012
62110729,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.820533288941945,-73.93614411094367
62111960,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,An inspection of the property was conducted and it passed with minor violations found.,40.865474752951485,-73.92210925407798
62108067,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.854509567919074,-73.93053742214177
62109439,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 09,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.826505438270864,-73.95245608426345
62108043,2024-08-13,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62113370,2024-08-13,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62108042,2024-08-13,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62115184,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.82392981824611,-73.93856167516851
62106785,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80016192275729,-73.9532406180199
62114955,2024-08-13,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62106791,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.8093300190546,-73.93738668006867
62108086,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77465567655058,-73.96223783029188
62116324,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77463919628788,-73.96220173469156
62106901,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.86551474585777,-73.92446646724554
62110631,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 02,"The Department of Health and Mental Hygiene tried to inspect the property you reported but could not access the site. If you have information that will help the inspector access the site, please go online to nyc.gov/311 or call 311 and refile your complaint with contact information.",40.716528000965475,-73.99589123252674
62113365,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 01,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70798346529741,-74.0061641646523
62114885,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.780075978830595,-73.98302206988083
62113369,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 09,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.829236604562965,-73.94095611095504
62114899,2024-08-13,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 09,,40.82615941282093,-73.94580065071113
62110708,2024-08-13,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 09,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.82179224368313,-73.951220174454
62108088,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.795060618642175,-73.96408984249128
62126762,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 11,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.790084272324776,-73.94911272035445
62125633,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77525843043611,-73.97970883353861
62126916,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.808966635235805,-73.9523457925765
62117643,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62121711,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62126917,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.85173577307066,-73.9278582261028
62121561,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.79952475913887,-73.95946788538738
62123057,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.820746211868745,-73.93906320797221
62117640,2024-08-14,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 07,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.77771454268375,-73.9774117046569
62120287,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77670990781583,-73.97710153327209
62123062,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77078027379925,-73.95505917005255
62118989,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.84286098425105,-73.94024286408377
62126760,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 06,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.737488033261364,-73.97994406183014
62117656,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.793545266227746,-73.97322058195252
62122880,2024-08-14,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 02,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.72511093458647,-74.00034274203787
62120330,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 02,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.73428661860387,-74.00280365511169
62123063,2024-08-14,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62125623,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.865474752951485,-73.92210925407798
62123077,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 11,,40.79782317257732,-73.93565302666104
62124216,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 11,,40.7862357979911,-73.94251091633517
62118927,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 06,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.758743581563806,-73.96861785337373
62119023,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 03,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.70794640923041,-73.98117568305577
62126931,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.843571750739436,-73.94002537142383
62124215,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.86705140515967,-73.91984771164897
62121558,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.80708706353612,-73.95373063189493
62125566,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 04,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76125074115243,-73.99139792167999
62125514,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.800117964596915,-73.95313590447422
62121706,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,,40.8001097039676,-73.95307089651757
62125515,2024-08-14,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 12,,40.85127659540269,-73.93101793288567
62131577,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.81060517248352,-73.94040909789777
62130364,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 03,The Department of Health and Mental Hygiene closed this complaint and referred it to another agency because it was not within its jurisdiction.,40.712353133445234,-73.99394725198071
62131575,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 03,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.727477465584414,-73.97751893155775
62128020,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,,40.783574520213136,-73.97724722262063
62134404,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 07,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.77815152382101,-73.98052396670353
62130584,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 04,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.744288525703205,-73.99920244427376
62135516,2024-08-15,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene inspected the property you reported and did not find any violations at the time of the inspection. The property passed inspection.,40.7764700658932,-73.94838656289552
62134413,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 03,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.731271870174375,-73.98450662748084
62134840,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,,40.800128953779044,-73.95316117987862
62130377,2024-08-15,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62137108,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 06,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.7496770647588,-73.97774242504798
62129212,2024-08-15,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 11,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80143454654757,-73.93443230896085
62137010,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 04,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.76476899341168,-73.9861810762294
62136819,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 04,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.764854104475575,-73.98638321654468
62134415,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.76817266252446,-73.95478294856534
62131722,2024-08-15,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.86078576277449,-73.92899803387179
62133028,2024-08-15,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 08,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.77299561185662,-73.94925214272973
62129163,2024-08-15,Rodent,Condition Attracting Rodents,MANHATTAN,MANHATTAN 10,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.80341351354489,-73.9580062470463
62131585,2024-08-15,Rodent,Signs of Rodents,MANHATTAN,MANHATTAN 12,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location. You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,40.86139710364104,-73.92782605462875
62131831,2024-08-15,Rodent,Rat Sighting,MANHATTAN,MANHATTAN 10,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,40.81553010435656,-73.94217853032961
